country,variable,percentile,year,value
CA,sptinc992i,p90p100,2006,0.441
CA,sptinc992i,p90p100,2007,0.4433
CA,sptinc992i,p90p100,2008,0.4334
CA,sptinc992i,p90p100,2009,0.4194
CA,sptinc992i,p90p100,2010,0.4281
CA,sptinc992i,p90p100,2011,0.4294
CA,sptinc992i,p90p100,2012,0.4248
CA,sptinc992i,p90p100,2013,0.4349
CA,sptinc992i,p90p100,2014,0.4388
CA,sptinc992i,p90p100,2015,0.4393
CA,sptinc992i,p90p100,2016,0.4206
CA,sptinc992i,p90p100,2017,0.4343
CA,sptinc992i,p90p100,2018,0.4244
CA,sptinc992i,p90p100,2019,0.4227
CA,sptinc992j,p90p100,2000,0.3648
CA,sptinc992j,p90p100,2001,0.365
CA,sptinc992j,p90p100,2002,0.366
CA,sptinc992j,p90p100,2003,0.3695
CA,sptinc992j,p90p100,2004,0.3756
CA,sptinc992j,p90p100,2005,0.3807
CA,sptinc992j,p90p100,2006,0.3838
CA,sptinc992j,p90p100,2007,0.3838
CA,sptinc992j,p90p100,2008,0.3758
CA,sptinc992j,p90p100,2009,0.3588
CA,sptinc992j,p90p100,2010,0.3652
CA,sptinc992j,p90p100,2011,0.3647
CA,sptinc992j,p90p100,2012,0.3582
CA,sptinc992j,p90p100,2013,0.3587
CA,sptinc992j,p90p100,2014,0.3565
CA,sptinc992j,p90p100,2015,0.3539
CA,sptinc992j,p90p100,2016,0.3413
CA,sptinc992j,p90p100,2017,0.3481
CA,sptinc992j,p90p100,2018,0.346
CA,sptinc992j,p90p100,2019,0.3438
CA,sptinc992j,p90p100,2020,0.3518
CA,sptinc992j,p90p100,2021,0.3518
CA,sptinc992j,p90p100,2022,0.3518
CA,sptinc999j,p90p100,2020,0.3833
CD,sptinc992j,p90p100,2000,0.4933
CD,sptinc992j,p90p100,2001,0.4933
CD,sptinc992j,p90p100,2002,0.4933
CD,sptinc992j,p90p100,2003,0.4933
CD,sptinc992j,p90p100,2004,0.4933
CD,sptinc992j,p90p100,2005,0.4927
CD,sptinc992j,p90p100,2006,0.4921
CD,sptinc992j,p90p100,2007,0.4915
CD,sptinc992j,p90p100,2008,0.4908
CD,sptinc992j,p90p100,2009,0.4902
CD,sptinc992j,p90p100,2010,0.4896
CD,sptinc992j,p90p100,2011,0.489
CD,sptinc992j,p90p100,2012,0.4884
CD,sptinc992j,p90p100,2013,0.4884
CD,sptinc992j,p90p100,2014,0.4884
CD,sptinc992j,p90p100,2015,0.4884
CD,sptinc992j,p90p100,2016,0.4884
CD,sptinc992j,p90p100,2017,0.4884
CD,sptinc992j,p90p100,2018,0.4884
CD,sptinc992j,p90p100,2019,0.4884
CD,sptinc992j,p90p100,2020,0.4884
CD,sptinc992j,p90p100,2021,0.4884
CD,sptinc992j,p90p100,2022,0.4884
CF,sptinc992j,p90p100,2000,0.6501
CF,sptinc992j,p90p100,2001,0.65
CF,sptinc992j,p90p100,2002,0.6498
CF,sptinc992j,p90p100,2003,0.6497
CF,sptinc992j,p90p100,2004,0.6496
CF,sptinc992j,p90p100,2005,0.6495
CF,sptinc992j,p90p100,2006,0.6493
CF,sptinc992j,p90p100,2007,0.6492
CF,sptinc992j,p90p100,2008,0.6491
CF,sptinc992j,p90p100,2009,0.6491
CF,sptinc992j,p90p100,2010,0.6491
CF,sptinc992j,p90p100,2011,0.6491
CF,sptinc992j,p90p100,2012,0.6491
CF,sptinc992j,p90p100,2013,0.6491
CF,sptinc992j,p90p100,2014,0.6491
CF,sptinc992j,p90p100,2015,0.6491
CF,sptinc992j,p90p100,2016,0.6491
CF,sptinc992j,p90p100,2017,0.6491
CF,sptinc992j,p90p100,2018,0.6491
CF,sptinc992j,p90p100,2019,0.6491
CF,sptinc992j,p90p100,2020,0.6491
CF,sptinc992j,p90p100,2021,0.6491
CF,sptinc992j,p90p100,2022,0.6491
CG,sptinc992j,p90p100,2000,0.5453
CG,sptinc992j,p90p100,2001,0.5453
CG,sptinc992j,p90p100,2002,0.5453
CG,sptinc992j,p90p100,2003,0.5453
CG,sptinc992j,p90p100,2004,0.5453
CG,sptinc992j,p90p100,2005,0.5453
CG,sptinc992j,p90p100,2006,0.5477
CG,sptinc992j,p90p100,2007,0.55
CG,sptinc992j,p90p100,2008,0.5523
CG,sptinc992j,p90p100,2009,0.5546
CG,sptinc992j,p90p100,2010,0.557
CG,sptinc992j,p90p100,2011,0.5593
CG,sptinc992j,p90p100,2012,0.5593
CG,sptinc992j,p90p100,2013,0.5593
CG,sptinc992j,p90p100,2014,0.5593
CG,sptinc992j,p90p100,2015,0.5593
CG,sptinc992j,p90p100,2016,0.5593
CG,sptinc992j,p90p100,2017,0.5593
CG,sptinc992j,p90p100,2018,0.5593
CG,sptinc992j,p90p100,2019,0.5593
CG,sptinc992j,p90p100,2020,0.5593
CG,sptinc992j,p90p100,2021,0.5593
CG,sptinc992j,p90p100,2022,0.5593
CH,sptinc992j,p90p100,2000,0.3244
CH,sptinc992j,p90p100,2001,0.3146
CH,sptinc992j,p90p100,2002,0.3042
CH,sptinc992j,p90p100,2003,0.3225
CH,sptinc992j,p90p100,2004,0.3283
CH,sptinc992j,p90p100,2005,0.3393
CH,sptinc992j,p90p100,2006,0.3438
CH,sptinc992j,p90p100,2007,0.3284
CH,sptinc992j,p90p100,2008,0.3104
CH,sptinc992j,p90p100,2009,0.3086
CH,sptinc992j,p90p100,2010,0.3309
CH,sptinc992j,p90p100,2011,0.3329
CH,sptinc992j,p90p100,2012,0.3215
CH,sptinc992j,p90p100,2013,0.3234
CH,sptinc992j,p90p100,2014,0.3205
CH,sptinc992j,p90p100,2015,0.3182
CH,sptinc992j,p90p100,2016,0.3167
CH,sptinc992j,p90p100,2017,0.314
CH,sptinc992j,p90p100,2018,0.3072
CH,sptinc992j,p90p100,2019,0.3126
CH,sptinc992j,p90p100,2020,0.3119
CH,sptinc992j,p90p100,2021,0.3166
CH,sptinc992j,p90p100,2022,0.3164
CI,sptinc992j,p90p100,2000,0.516
CI,sptinc992j,p90p100,2001,0.5276
CI,sptinc992j,p90p100,2002,0.5401
CI,sptinc992j,p90p100,2003,0.534
CI,sptinc992j,p90p100,2004,0.5279
CI,sptinc992j,p90p100,2005,0.5217
CI,sptinc992j,p90p100,2006,0.5155
CI,sptinc992j,p90p100,2007,0.5093
CI,sptinc992j,p90p100,2008,0.5031
CI,sptinc992j,p90p100,2009,0.4999
CI,sptinc992j,p90p100,2010,0.4969
CI,sptinc992j,p90p100,2011,0.4941
CI,sptinc992j,p90p100,2012,0.4914
CI,sptinc992j,p90p100,2013,0.4889
CI,sptinc992j,p90p100,2014,0.4865
CI,sptinc992j,p90p100,2015,0.4865
CI,sptinc992j,p90p100,2016,0.4865
CI,sptinc992j,p90p100,2017,0.4865
CI,sptinc992j,p90p100,2018,0.4865
CI,sptinc992j,p90p100,2019,0.4865
CI,sptinc992j,p90p100,2020,0.4865
CI,sptinc992j,p90p100,2021,0.5466
CI,sptinc992j,p90p100,2022,0.5466
CL,sptinc992j,p90p100,2000,0.6248
CL,sptinc992j,p90p100,2001,0.6188
CL,sptinc992j,p90p100,2002,0.6128
CL,sptinc992j,p90p100,2003,0.6068
CL,sptinc992j,p90p100,2004,0.6204
CL,sptinc992j,p90p100,2005,0.6335
CL,sptinc992j,p90p100,2006,0.646
CL,sptinc992j,p90p100,2007,0.645
CL,sptinc992j,p90p100,2008,0.644
CL,sptinc992j,p90p100,2009,0.6429
CL,sptinc992j,p90p100,2010,0.657
CL,sptinc992j,p90p100,2011,0.6708
CL,sptinc992j,p90p100,2012,0.6593
CL,sptinc992j,p90p100,2013,0.6477
CL,sptinc992j,p90p100,2014,0.6459
CL,sptinc992j,p90p100,2015,0.6442
CL,sptinc992j,p90p100,2016,0.6402
CL,sptinc992j,p90p100,2017,0.6361
CL,sptinc992j,p90p100,2018,0.6208
CL,sptinc992j,p90p100,2019,0.6053
CL,sptinc992j,p90p100,2020,0.5895
CL,sptinc992j,p90p100,2021,0.5895
CL,sptinc992j,p90p100,2022,0.5895
CL,sptinc999j,p90p100,2005,0.6281
CL,sptinc999j,p90p100,2010,0.6447
CL,sptinc999j,p90p100,2020,0.6273
CM,sptinc992j,p90p100,2000,0.5229
CM,sptinc992j,p90p100,2001,0.5178
CM,sptinc992j,p90p100,2002,0.5154
CM,sptinc992j,p90p100,2003,0.513
CM,sptinc992j,p90p100,2004,0.5105
CM,sptinc992j,p90p100,2005,0.5081
CM,sptinc992j,p90p100,2006,0.5057
CM,sptinc992j,p90p100,2007,0.5033
CM,sptinc992j,p90p100,2008,0.5057
CM,sptinc992j,p90p100,2009,0.5082
CM,sptinc992j,p90p100,2010,0.5107
CM,sptinc992j,p90p100,2011,0.5131
CM,sptinc992j,p90p100,2012,0.5156
CM,sptinc992j,p90p100,2013,0.518
CM,sptinc992j,p90p100,2014,0.5205
CM,sptinc992j,p90p100,2015,0.5205
CM,sptinc992j,p90p100,2016,0.5205
CM,sptinc992j,p90p100,2017,0.5205
CM,sptinc992j,p90p100,2018,0.5205
CM,sptinc992j,p90p100,2019,0.5205
CM,sptinc992j,p90p100,2020,0.5205
CM,sptinc992j,p90p100,2021,0.5205
CM,sptinc992j,p90p100,2022,0.5205
CN,sptinc992j,p90p100,2000,0.3587
CN,sptinc992j,p90p100,2001,0.3662
CN,sptinc992j,p90p100,2002,0.3968
CN,sptinc992j,p90p100,2003,0.4051
CN,sptinc992j,p90p100,2004,0.4121
CN,sptinc992j,p90p100,2005,0.4216
CN,sptinc992j,p90p100,2006,0.4237
CN,sptinc992j,p90p100,2007,0.4269
CN,sptinc992j,p90p100,2008,0.4269
CN,sptinc992j,p90p100,2009,0.4263
CN,sptinc992j,p90p100,2010,0.4283
CN,sptinc992j,p90p100,2011,0.4311
CN,sptinc992j,p90p100,2012,0.4169
CN,sptinc992j,p90p100,2013,0.4235
CN,sptinc992j,p90p100,2014,0.4155
CN,sptinc992j,p90p100,2015,0.4166
CN,sptinc992j,p90p100,2016,0.418
CN,sptinc992j,p90p100,2017,0.4283
CN,sptinc992j,p90p100,2018,0.4253
CN,sptinc992j,p90p100,2019,0.4236
CN,sptinc992j,p90p100,2020,0.432
CN,sptinc992j,p90p100,2021,0.4335
CN,sptinc992j,p90p100,2022,0.4335
CN-RU,sptinc992j,p90p100,2000,0.3699
CN-RU,sptinc992j,p90p100,2001,0.3756
CN-RU,sptinc992j,p90p100,2002,0.3797
CN-RU,sptinc992j,p90p100,2003,0.3796
CN-RU,sptinc992j,p90p100,2004,0.374
CN-RU,sptinc992j,p90p100,2005,0.3957
CN-RU,sptinc992j,p90p100,2006,0.3965
CN-RU,sptinc992j,p90p100,2007,0.4068
CN-RU,sptinc992j,p90p100,2008,0.4016
CN-RU,sptinc992j,p90p100,2009,0.4052
CN-RU,sptinc992j,p90p100,2010,0.4195
CN-RU,sptinc992j,p90p100,2011,0.4262
CN-RU,sptinc992j,p90p100,2012,0.4221
CN-RU,sptinc992j,p90p100,2013,0.4201
CN-RU,sptinc992j,p90p100,2014,0.4192
CN-RU,sptinc992j,p90p100,2015,0.4202
CN-UR,sptinc992j,p90p100,2000,0.2879
CN-UR,sptinc992j,p90p100,2001,0.2986
CN-UR,sptinc992j,p90p100,2002,0.3369
CN-UR,sptinc992j,p90p100,2003,0.3486
CN-UR,sptinc992j,p90p100,2004,0.3615
CN-UR,sptinc992j,p90p100,2005,0.3664
CN-UR,sptinc992j,p90p100,2006,0.3714
CN-UR,sptinc992j,p90p100,2007,0.3756
CN-UR,sptinc992j,p90p100,2008,0.3776
CN-UR,sptinc992j,p90p100,2009,0.3748
CN-UR,sptinc992j,p90p100,2010,0.3784
CN-UR,sptinc992j,p90p100,2011,0.3837
CN-UR,sptinc992j,p90p100,2012,0.36870000000000003
CN-UR,sptinc992j,p90p100,2013,0.3742
CN-UR,sptinc992j,p90p100,2014,0.3679
CN-UR,sptinc992j,p90p100,2015,0.3689
CO,sptinc992j,p90p100,2000,0.6078
CO,sptinc992j,p90p100,2001,0.6078
CO,sptinc992j,p90p100,2002,0.6078
CO,sptinc992j,p90p100,2003,0.6058
CO,sptinc992j,p90p100,2004,0.6257
CO,sptinc992j,p90p100,2005,0.616
CO,sptinc992j,p90p100,2006,0.6105
CO,sptinc992j,p90p100,2007,0.6051
CO,sptinc992j,p90p100,2008,0.5997
CO,sptinc992j,p90p100,2009,0.5981
CO,sptinc992j,p90p100,2010,0.5899
CO,sptinc992j,p90p100,2011,0.6017
CO,sptinc992j,p90p100,2012,0.5787
CO,sptinc992j,p90p100,2013,0.5681
CO,sptinc992j,p90p100,2014,0.5596
CO,sptinc992j,p90p100,2015,0.5615
CO,sptinc992j,p90p100,2016,0.5621
CO,sptinc992j,p90p100,2017,0.5845
CO,sptinc992j,p90p100,2018,0.5871
CO,sptinc992j,p90p100,2019,0.5904
CO,sptinc992j,p90p100,2020,0.6061
CO,sptinc992j,p90p100,2021,0.6062
CO,sptinc992j,p90p100,2022,0.6062
CO,sptinc999j,p90p100,2000,0.5664
CO,sptinc999j,p90p100,2015,0.5335
CO,sptinc999j,p90p100,2020,0.5469
CR,sptinc992j,p90p100,2000,0.5334
CR,sptinc992j,p90p100,2001,0.5334
CR,sptinc992j,p90p100,2002,0.5334
CR,sptinc992j,p90p100,2003,0.5334
CR,sptinc992j,p90p100,2004,0.5334
CR,sptinc992j,p90p100,2005,0.5334
CR,sptinc992j,p90p100,2006,0.5334
CR,sptinc992j,p90p100,2007,0.5334
CR,sptinc992j,p90p100,2008,0.5334
CR,sptinc992j,p90p100,2009,0.5334
CR,sptinc992j,p90p100,2010,0.5334
CR,sptinc992j,p90p100,2011,0.5334
CR,sptinc992j,p90p100,2012,0.5387
CR,sptinc992j,p90p100,2013,0.5429
CR,sptinc992j,p90p100,2014,0.5378
CR,sptinc992j,p90p100,2015,0.5446
CR,sptinc992j,p90p100,2016,0.5506
CR,sptinc992j,p90p100,2017,0.5398
CR,sptinc992j,p90p100,2018,0.5425
CR,sptinc992j,p90p100,2019,0.5528
CR,sptinc992j,p90p100,2020,0.575
CR,sptinc992j,p90p100,2021,0.575
CR,sptinc992j,p90p100,2022,0.575
CU,sptinc992j,p90p100,2000,0.5101
CU,sptinc992j,p90p100,2001,0.5191
CU,sptinc992j,p90p100,2002,0.518
CU,sptinc992j,p90p100,2003,0.5113
CU,sptinc992j,p90p100,2004,0.4986
CU,sptinc992j,p90p100,2005,0.4834
CU,sptinc992j,p90p100,2006,0.474
CU,sptinc992j,p90p100,2007,0.4995
CU,sptinc992j,p90p100,2008,0.4905
CU,sptinc992j,p90p100,2009,0.4629
CU,sptinc992j,p90p100,2010,0.4688
CU,sptinc992j,p90p100,2011,0.4386
CU,sptinc992j,p90p100,2012,0.4241
CU,sptinc992j,p90p100,2013,0.4302
CU,sptinc992j,p90p100,2014,0.4243
CU,sptinc992j,p90p100,2015,0.4287
CU,sptinc992j,p90p100,2016,0.4311
CU,sptinc992j,p90p100,2017,0.4342
CU,sptinc992j,p90p100,2018,0.434
CU,sptinc992j,p90p100,2019,0.4387
CU,sptinc992j,p90p100,2020,0.4605
CU,sptinc992j,p90p100,2021,0.4529
CU,sptinc992j,p90p100,2022,0.4529
CV,sptinc992j,p90p100,2000,0.6086
CV,sptinc992j,p90p100,2001,0.6086
CV,sptinc992j,p90p100,2002,0.599
CV,sptinc992j,p90p100,2003,0.5893
CV,sptinc992j,p90p100,2004,0.5796
CV,sptinc992j,p90p100,2005,0.5699
CV,sptinc992j,p90p100,2006,0.5602
CV,sptinc992j,p90p100,2007,0.5506
CV,sptinc992j,p90p100,2008,0.5431
CV,sptinc992j,p90p100,2009,0.5356
CV,sptinc992j,p90p100,2010,0.5282
CV,sptinc992j,p90p100,2011,0.5207
CV,sptinc992j,p90p100,2012,0.5132
CV,sptinc992j,p90p100,2013,0.5058
CV,sptinc992j,p90p100,2014,0.4983
CV,sptinc992j,p90p100,2015,0.4908
CV,sptinc992j,p90p100,2016,0.4908
CV,sptinc992j,p90p100,2017,0.4908
CV,sptinc992j,p90p100,2018,0.4908
CV,sptinc992j,p90p100,2019,0.4908
CV,sptinc992j,p90p100,2020,0.4908
CV,sptinc992j,p90p100,2021,0.4908
CV,sptinc992j,p90p100,2022,0.4908
CY,sptinc992j,p90p100,2000,0.3451
CY,sptinc992j,p90p100,2001,0.3559
CY,sptinc992j,p90p100,2002,0.3766
CY,sptinc992j,p90p100,2003,0.3616
CY,sptinc992j,p90p100,2004,0.3058
CY,sptinc992j,p90p100,2005,0.2992
CY,sptinc992j,p90p100,2006,0.3128
CY,sptinc992j,p90p100,2007,0.2963
CY,sptinc992j,p90p100,2008,0.3386
CY,sptinc992j,p90p100,2009,0.3417
CY,sptinc992j,p90p100,2010,0.3325
CY,sptinc992j,p90p100,2011,0.3704
CY,sptinc992j,p90p100,2012,0.3734
CY,sptinc992j,p90p100,2013,0.4163
CY,sptinc992j,p90p100,2014,0.3705
CY,sptinc992j,p90p100,2015,0.3711
CY,sptinc992j,p90p100,2016,0.357
CY,sptinc992j,p90p100,2017,0.3492
CY,sptinc992j,p90p100,2018,0.3689
CY,sptinc992j,p90p100,2019,0.3348
CY,sptinc992j,p90p100,2020,0.3337
CY,sptinc992j,p90p100,2021,0.3346
CY,sptinc992j,p90p100,2022,0.3345
CZ,sptinc992j,p90p100,2000,0.2983
CZ,sptinc992j,p90p100,2001,0.2959
CZ,sptinc992j,p90p100,2002,0.2916
CZ,sptinc992j,p90p100,2003,0.294
CZ,sptinc992j,p90p100,2004,0.2836
CZ,sptinc992j,p90p100,2005,0.2943
CZ,sptinc992j,p90p100,2006,0.3046
CZ,sptinc992j,p90p100,2007,0.3175
CZ,sptinc992j,p90p100,2008,0.2843
CZ,sptinc992j,p90p100,2009,0.2887
CZ,sptinc992j,p90p100,2010,0.2922
CZ,sptinc992j,p90p100,2011,0.2681
CZ,sptinc992j,p90p100,2012,0.2731
CZ,sptinc992j,p90p100,2013,0.2693
CZ,sptinc992j,p90p100,2014,0.2694
CZ,sptinc992j,p90p100,2015,0.2996
CZ,sptinc992j,p90p100,2016,0.2887
CZ,sptinc992j,p90p100,2017,0.2864
CZ,sptinc992j,p90p100,2018,0.2799
CZ,sptinc992j,p90p100,2019,0.2814
CZ,sptinc992j,p90p100,2020,0.2836
CZ,sptinc992j,p90p100,2021,0.2974
CZ,sptinc992j,p90p100,2022,0.2966
DE,sptinc992j,p90p100,2000,0.339
DE,sptinc992j,p90p100,2001,0.3406
DE,sptinc992j,p90p100,2002,0.3419
DE,sptinc992j,p90p100,2003,0.3339
DE,sptinc992j,p90p100,2004,0.3402
DE,sptinc992j,p90p100,2005,0.3527
DE,sptinc992j,p90p100,2006,0.3524
DE,sptinc992j,p90p100,2007,0.3693
DE,sptinc992j,p90p100,2008,0.3675
DE,sptinc992j,p90p100,2009,0.3701
DE,sptinc992j,p90p100,2010,0.3718
DE,sptinc992j,p90p100,2011,0.3682
DE,sptinc992j,p90p100,2012,0.3674
DE,sptinc992j,p90p100,2013,0.3802
DE,sptinc992j,p90p100,2014,0.3849
DE,sptinc992j,p90p100,2015,0.3839
DE,sptinc992j,p90p100,2016,0.3834
DE,sptinc992j,p90p100,2017,0.3806
DE,sptinc992j,p90p100,2018,0.3762
DE,sptinc992j,p90p100,2019,0.4023
DE,sptinc992j,p90p100,2020,0.4002
DE,sptinc992j,p90p100,2021,0.3444
DE,sptinc992j,p90p100,2022,0.3404
DJ,sptinc992j,p90p100,2000,0.4789
DJ,sptinc992j,p90p100,2001,0.4789
DJ,sptinc992j,p90p100,2002,0.4789
DJ,sptinc992j,p90p100,2003,0.4827
DJ,sptinc992j,p90p100,2004,0.4865
DJ,sptinc992j,p90p100,2005,0.4903
DJ,sptinc992j,p90p100,2006,0.4941
DJ,sptinc992j,p90p100,2007,0.4979
DJ,sptinc992j,p90p100,2008,0.5017
DJ,sptinc992j,p90p100,2009,0.5054
DJ,sptinc992j,p90p100,2010,0.5092
DJ,sptinc992j,p90p100,2011,0.513
DJ,sptinc992j,p90p100,2012,0.5167
DJ,sptinc992j,p90p100,2013,0.5146
DJ,sptinc992j,p90p100,2014,0.5098
DJ,sptinc992j,p90p100,2015,0.5051
DJ,sptinc992j,p90p100,2016,0.5003
DJ,sptinc992j,p90p100,2017,0.4955
DJ,sptinc992j,p90p100,2018,0.4955
DJ,sptinc992j,p90p100,2019,0.4955
DJ,sptinc992j,p90p100,2020,0.4955
DJ,sptinc992j,p90p100,2021,0.4955
DJ,sptinc992j,p90p100,2022,0.4955
DK,sptinc992j,p90p100,2000,0.2996
DK,sptinc992j,p90p100,2001,0.2808
DK,sptinc992j,p90p100,2002,0.2748
DK,sptinc992j,p90p100,2003,0.2646
DK,sptinc992j,p90p100,2004,0.2756
DK,sptinc992j,p90p100,2005,0.3048
DK,sptinc992j,p90p100,2006,0.3051
DK,sptinc992j,p90p100,2007,0.3006
DK,sptinc992j,p90p100,2008,0.2961
DK,sptinc992j,p90p100,2009,0.285
DK,sptinc992j,p90p100,2010,0.3143
DK,sptinc992j,p90p100,2011,0.3151
DK,sptinc992j,p90p100,2012,0.316
DK,sptinc992j,p90p100,2013,0.3267
DK,sptinc992j,p90p100,2014,0.334
DK,sptinc992j,p90p100,2015,0.3292
DK,sptinc992j,p90p100,2016,0.3322
DK,sptinc992j,p90p100,2017,0.3323
DK,sptinc992j,p90p100,2018,0.3322
DK,sptinc992j,p90p100,2019,0.3225
DK,sptinc992j,p90p100,2020,0.3306
DK,sptinc992j,p90p100,2021,0.3794
DK,sptinc992j,p90p100,2022,0.4057
DO,sptinc992j,p90p100,2000,0.5469
DO,sptinc992j,p90p100,2001,0.5469
DO,sptinc992j,p90p100,2002,0.5469
DO,sptinc992j,p90p100,2003,0.5469
DO,sptinc992j,p90p100,2004,0.5469
DO,sptinc992j,p90p100,2005,0.5469
DO,sptinc992j,p90p100,2006,0.5469
DO,sptinc992j,p90p100,2007,0.5469
DO,sptinc992j,p90p100,2008,0.5469
DO,sptinc992j,p90p100,2009,0.5469
DO,sptinc992j,p90p100,2010,0.5469
DO,sptinc992j,p90p100,2011,0.5469
DO,sptinc992j,p90p100,2012,0.5469
DO,sptinc992j,p90p100,2013,0.5663
DO,sptinc992j,p90p100,2014,0.5388
DO,sptinc992j,p90p100,2015,0.5483
DO,sptinc992j,p90p100,2016,0.5578
DO,sptinc992j,p90p100,2017,0.5289
DO,sptinc992j,p90p100,2018,0.5519
DO,sptinc992j,p90p100,2019,0.5228
DO,sptinc992j,p90p100,2020,0.4757
DO,sptinc992j,p90p100,2021,0.4777
DO,sptinc992j,p90p100,2022,0.4777
DZ,sptinc992j,p90p100,2000,0.4134
DZ,sptinc992j,p90p100,2001,0.4104
DZ,sptinc992j,p90p100,2002,0.4075
DZ,sptinc992j,p90p100,2003,0.4045
DZ,sptinc992j,p90p100,2004,0.4016
DZ,sptinc992j,p90p100,2005,0.3986
DZ,sptinc992j,p90p100,2006,0.3956
DZ,sptinc992j,p90p100,2007,0.3927
DZ,sptinc992j,p90p100,2008,0.3897
DZ,sptinc992j,p90p100,2009,0.3867
DZ,sptinc992j,p90p100,2010,0.3838
DZ,sptinc992j,p90p100,2011,0.3808
DZ,sptinc992j,p90p100,2012,0.3808
DZ,sptinc992j,p90p100,2013,0.3808
DZ,sptinc992j,p90p100,2014,0.3808
DZ,sptinc992j,p90p100,2015,0.3808
DZ,sptinc992j,p90p100,2016,0.3808
DZ,sptinc992j,p90p100,2017,0.3808
DZ,sptinc992j,p90p100,2018,0.3808
DZ,sptinc992j,p90p100,2019,0.3808
DZ,sptinc992j,p90p100,2020,0.3808
DZ,sptinc992j,p90p100,2021,0.3808
DZ,sptinc992j,p90p100,2022,0.3808
DZ,sptinc999j,p90p100,2000,0.4064
DZ,sptinc999j,p90p100,2005,0.3911
DZ,sptinc999j,p90p100,2010,0.3759
DZ,sptinc999j,p90p100,2015,0.3729
DZ,sptinc999j,p90p100,2020,0.3729
EC,sptinc992j,p90p100,2000,0.5378
EC,sptinc992j,p90p100,2001,0.5378
EC,sptinc992j,p90p100,2002,0.5303
EC,sptinc992j,p90p100,2003,0.5228
EC,sptinc992j,p90p100,2004,0.5128
EC,sptinc992j,p90p100,2005,0.5028
EC,sptinc992j,p90p100,2006,0.4785
EC,sptinc992j,p90p100,2007,0.5306
EC,sptinc992j,p90p100,2008,0.4941
EC,sptinc992j,p90p100,2009,0.4848
EC,sptinc992j,p90p100,2010,0.5041
EC,sptinc992j,p90p100,2011,0.4455
EC,sptinc992j,p90p100,2012,0.468
EC,sptinc992j,p90p100,2013,0.4543
EC,sptinc992j,p90p100,2014,0.4399
EC,sptinc992j,p90p100,2015,0.4173
EC,sptinc992j,p90p100,2016,0.4075
EC,sptinc992j,p90p100,2017,0.4226
EC,sptinc992j,p90p100,2018,0.4246
EC,sptinc992j,p90p100,2019,0.4161
EC,sptinc992j,p90p100,2020,0.4731
EC,sptinc992j,p90p100,2021,0.4483
EC,sptinc992j,p90p100,2022,0.4483
EE,sptinc992j,p90p100,2000,0.4209
EE,sptinc992j,p90p100,2001,0.4106
EE,sptinc992j,p90p100,2002,0.4281
EE,sptinc992j,p90p100,2003,0.4284
EE,sptinc992j,p90p100,2004,0.4085
EE,sptinc992j,p90p100,2005,0.4459
EE,sptinc992j,p90p100,2006,0.4079
EE,sptinc992j,p90p100,2007,0.3952
EE,sptinc992j,p90p100,2008,0.376
EE,sptinc992j,p90p100,2009,0.3451
EE,sptinc992j,p90p100,2010,0.36
EE,sptinc992j,p90p100,2011,0.3725
EE,sptinc992j,p90p100,2012,0.3917
EE,sptinc992j,p90p100,2013,0.3879
EE,sptinc992j,p90p100,2014,0.3838
EE,sptinc992j,p90p100,2015,0.3573
EE,sptinc992j,p90p100,2016,0.3527
EE,sptinc992j,p90p100,2017,0.3527
EE,sptinc992j,p90p100,2018,0.3527
EE,sptinc992j,p90p100,2019,0.4059
EE,sptinc992j,p90p100,2020,0.4084
EE,sptinc992j,p90p100,2021,0.3828
EE,sptinc992j,p90p100,2022,0.3816
EG,sptinc992j,p90p100,2000,0.5069
EG,sptinc992j,p90p100,2001,0.5037
EG,sptinc992j,p90p100,2002,0.5005
EG,sptinc992j,p90p100,2003,0.4973
EG,sptinc992j,p90p100,2004,0.4942
EG,sptinc992j,p90p100,2005,0.4931
EG,sptinc992j,p90p100,2006,0.4921
EG,sptinc992j,p90p100,2007,0.4911
EG,sptinc992j,p90p100,2008,0.4902
EG,sptinc992j,p90p100,2009,0.4828
EG,sptinc992j,p90p100,2010,0.4754
EG,sptinc992j,p90p100,2011,0.475
EG,sptinc992j,p90p100,2012,0.4746
EG,sptinc992j,p90p100,2013,0.4812
EG,sptinc992j,p90p100,2014,0.4877
EG,sptinc992j,p90p100,2015,0.4939
EG,sptinc992j,p90p100,2016,0.4885
EG,sptinc992j,p90p100,2017,0.4832
EG,sptinc992j,p90p100,2018,0.4807
EG,sptinc992j,p90p100,2019,0.4783
EG,sptinc992j,p90p100,2020,0.476
EG,sptinc992j,p90p100,2021,0.476
EG,sptinc992j,p90p100,2022,0.476
EG,sptinc999j,p90p100,2005,0.4922
ER,sptinc992j,p90p100,2000,0.4257
ER,sptinc992j,p90p100,2001,0.4269
ER,sptinc992j,p90p100,2002,0.4281
ER,sptinc992j,p90p100,2003,0.4293
ER,sptinc992j,p90p100,2004,0.4305
ER,sptinc992j,p90p100,2005,0.4332
ER,sptinc992j,p90p100,2006,0.4359
ER,sptinc992j,p90p100,2007,0.4386
ER,sptinc992j,p90p100,2008,0.4413
ER,sptinc992j,p90p100,2009,0.444
ER,sptinc992j,p90p100,2010,0.4466
ER,sptinc992j,p90p100,2011,0.4483
ER,sptinc992j,p90p100,2012,0.4499
ER,sptinc992j,p90p100,2013,0.4515
